committer.date,committer.date_first,committer.date_last,time,freq
3,2018-01-15,2021-04-15,1187,0.002527379949452401
3,2017-02-14,2017-05-27,103,0.02912621359223301
3,2022-11-16,2023-07-22,249,0.012048192771084338
3,2022-10-03,2023-03-22,171,0.017543859649122806
3,2020-08-24,2020-11-10,79,0.0379746835443038
3,2023-02-16,2023-02-18,3,1.0
3,2018-12-04,2018-12-26,23,0.13043478260869565
3,2017-08-24,2018-03-07,196,0.015306122448979591
3,2020-05-09,2022-02-10,643,0.004665629860031105
3,2017-01-20,2017-04-07,78,0.038461538461538464
3,2022-04-21,2022-05-22,32,0.09375
3,2023-03-28,2024-05-16,416,0.007211538461538462
3,2023-07-10,2023-07-20,11,0.2727272727272727
3,2022-11-22,2023-08-11,263,0.011406844106463879
3,2020-10-17,2020-11-10,25,0.12
3,2016-10-25,2016-11-05,12,0.25
4,2020-01-03,2020-01-03,1,4.0
4,2017-02-02,2021-01-11,1440,0.002777777777777778
4,2019-02-20,2019-03-08,17,0.23529411764705882
4,2017-07-16,2018-11-28,501,0.007984031936127744
4,2024-03-07,2024-03-25,19,0.21052631578947367
4,2023-07-26,2023-08-31,37,0.10810810810810811
4,2022-10-20,2022-11-10,22,0.18181818181818182
4,2023-02-28,2024-01-19,326,0.012269938650306749
4,2018-07-12,2019-02-18,222,0.018018018018018018
4,2021-11-16,2023-11-16,731,0.005471956224350205
4,2020-03-28,2020-05-02,36,0.1111111111111111
4,2023-07-10,2023-12-22,166,0.024096385542168676
4,2023-09-12,2023-10-02,21,0.19047619047619047
4,2023-09-06,2024-05-01,239,0.016736401673640166
4,2022-04-11,2022-12-01,235,0.01702127659574468
4,2020-11-05,2021-09-06,306,0.013071895424836602
4,2018-02-13,2018-09-04,204,0.0196078431372549
4,2020-11-25,2021-07-20,238,0.01680672268907563
4,2020-05-15,2022-09-27,866,0.004618937644341801
4,2020-03-20,2020-12-31,287,0.013937282229965157
4,2022-05-10,2024-02-16,648,0.006172839506172839
4,2022-11-15,2023-04-13,150,0.02666666666666667
4,2017-02-05,2017-04-22,77,0.05194805194805195
4,2017-10-16,2019-07-04,627,0.006379585326953748
4,2019-08-19,2020-05-16,272,0.014705882352941176
4,2021-08-23,2024-05-24,1006,0.003976143141153081
4,2024-01-17,2024-01-23,7,0.5714285714285714
4,2024-06-04,2024-06-11,8,0.5
4,2017-11-17,2019-08-26,648,0.006172839506172839
4,2018-05-05,2018-12-21,231,0.017316017316017316
4,2023-10-02,2024-01-05,96,0.041666666666666664
4,2022-05-23,2024-02-13,632,0.006329113924050633
4,2024-05-24,2024-06-03,11,0.36363636363636365
4,2024-01-02,2024-01-26,25,0.16
4,2022-04-27,2023-08-10,471,0.008492569002123142
4,2020-08-05,2020-10-02,59,0.06779661016949153
4,2017-10-26,2024-02-29,2318,0.001725625539257981
4,2019-11-23,2020-01-14,53,0.07547169811320754
4,2017-12-09,2019-10-08,669,0.005979073243647235
4,2018-09-21,2020-01-23,490,0.00816326530612245
4,2020-12-03,2023-06-15,925,0.004324324324324324
4,2021-12-20,2022-05-22,154,0.025974025974025976
4,2017-02-18,2020-06-02,1201,0.0033305578684429643
4,2020-04-09,2020-08-18,132,0.030303030303030304
4,2017-04-07,2017-10-30,207,0.01932367149758454
4,2023-11-08,2023-11-16,9,0.4444444444444444
4,2018-03-31,2018-08-09,132,0.030303030303030304
4,2018-06-07,2018-06-14,8,0.5
4,2021-09-12,2021-11-08,58,0.06896551724137931
4,2016-12-13,2023-04-24,2324,0.0017211703958691911
4,2021-06-08,2023-11-20,896,0.004464285714285714
4,2022-06-28,2023-09-23,453,0.008830022075055188
4,2017-11-23,2022-11-04,1808,0.0022123893805309734
4,2020-04-01,2020-05-18,48,0.08333333333333333
4,2023-02-13,2023-11-16,277,0.01444043321299639
4,2023-02-07,2024-01-06,334,0.011976047904191617
4,2023-04-06,2023-04-21,16,0.25
4,2021-11-29,2022-12-01,368,0.010869565217391304
4,2021-06-22,2021-07-20,29,0.13793103448275862
4,2017-11-04,2022-11-22,1845,0.002168021680216802
4,2018-10-02,2023-02-23,1606,0.0024906600249066002
4,2019-02-11,2021-11-09,1003,0.003988035892323031
4,2016-12-15,2016-12-23,9,0.4444444444444444
4,2017-10-13,2018-02-13,124,0.03225806451612903
4,2018-02-13,2018-10-22,252,0.015873015873015872
4,2023-11-09,2024-01-21,74,0.05405405405405406
4,2018-03-23,2022-04-11,1481,0.0027008777852802163
4,2023-11-16,2023-11-17,2,2.0
4,2019-07-16,2019-08-12,28,0.14285714285714285
4,2018-05-16,2020-11-20,920,0.004347826086956522
4,2024-05-18,2024-05-30,13,0.3076923076923077
4,2016-11-23,2020-06-04,1290,0.0031007751937984496
4,2017-01-29,2020-04-05,1163,0.0034393809114359416
4,2021-05-07,2022-05-22,381,0.010498687664041995
4,2020-04-02,2020-04-07,6,0.6666666666666666
5,2020-01-08,2020-08-30,236,0.0211864406779661
5,2017-04-26,2017-07-01,67,0.07462686567164178
5,2022-08-08,2024-03-08,579,0.008635578583765112
5,2019-08-11,2021-07-09,699,0.00715307582260372
5,2020-09-03,2021-03-25,204,0.024509803921568627
5,2018-06-10,2019-01-16,221,0.02262443438914027
5,2022-07-11,2023-05-07,301,0.016611295681063124
5,2017-11-23,2019-01-18,422,0.011848341232227487
5,2021-07-14,2022-12-19,524,0.009541984732824428
5,2020-05-28,2023-06-23,1122,0.004456327985739751
5,2019-01-11,2019-03-27,76,0.06578947368421052
5,2022-05-23,2022-10-24,155,0.03225806451612903
5,2021-02-21,2022-10-22,609,0.008210180623973728
5,2017-01-23,2018-03-06,408,0.012254901960784314
5,2020-11-03,2022-06-20,595,0.008403361344537815
5,2021-02-24,2022-10-06,590,0.00847457627118644
5,2018-07-05,2018-09-05,63,0.07936507936507936
5,2016-10-25,2018-04-27,550,0.00909090909090909
5,2019-05-27,2020-06-12,383,0.013054830287206266
5,2016-12-29,2018-01-31,399,0.012531328320802004
5,2020-10-14,2023-09-14,1066,0.004690431519699813
5,2022-02-05,2022-07-15,161,0.031055900621118012
5,2019-01-25,2020-03-20,421,0.011876484560570071
5,2019-04-19,2020-04-06,354,0.014124293785310734
5,2020-02-19,2021-05-22,459,0.010893246187363835
5,2022-10-13,2023-03-01,140,0.03571428571428571
5,2022-06-16,2022-10-27,134,0.03731343283582089
5,2016-11-22,2016-11-22,1,5.0
5,2017-03-15,2017-06-23,101,0.04950495049504951
5,2018-11-08,2024-05-01,2002,0.0024975024975024975
5,2020-11-16,2021-11-16,366,0.01366120218579235
5,2020-04-24,2021-04-25,367,0.013623978201634877
5,2022-11-10,2023-04-02,144,0.034722222222222224
5,2021-10-13,2024-02-29,870,0.005747126436781609
5,2019-02-14,2020-05-17,459,0.010893246187363835
5,2022-12-03,2023-07-26,236,0.0211864406779661
5,2016-11-28,2018-09-20,662,0.0075528700906344415
5,2020-08-24,2021-05-24,274,0.01824817518248175
5,2022-02-25,2022-05-22,87,0.05747126436781609
5,2017-11-28,2019-11-26,729,0.006858710562414266
5,2020-01-27,2022-05-03,828,0.006038647342995169
6,2016-10-28,2016-11-03,7,0.8571428571428571
6,2023-05-28,2023-12-14,201,0.029850746268656716
6,2020-03-28,2023-10-17,1299,0.004618937644341801
6,2020-10-19,2021-01-14,88,0.06818181818181818
6,2019-02-22,2021-10-27,979,0.006128702757916241
6,2019-09-05,2020-04-06,215,0.027906976744186046
6,2021-08-03,2021-09-16,45,0.13333333333333333
6,2021-01-03,2021-04-20,108,0.05555555555555555
6,2020-12-04,2022-06-06,550,0.01090909090909091
6,2023-04-16,2023-06-07,53,0.11320754716981132
6,2021-03-04,2023-08-14,894,0.006711409395973154
6,2020-05-22,2022-02-06,626,0.009584664536741214
6,2016-10-29,2024-05-16,2757,0.002176278563656148
6,2018-02-04,2022-04-01,1518,0.003952569169960474
6,2023-08-03,2024-01-26,177,0.03389830508474576
6,2019-03-27,2022-05-23,1154,0.005199306759098787
6,2020-05-14,2023-04-20,1072,0.005597014925373134
6,2022-07-05,2022-09-29,87,0.06896551724137931
6,2019-01-02,2023-07-18,1659,0.003616636528028933
6,2022-01-13,2024-05-07,846,0.0070921985815602835
6,2020-07-12,2020-12-28,170,0.03529411764705882
7,2020-08-15,2022-05-31,655,0.010687022900763359
7,2021-11-11,2024-02-08,820,0.00853658536585366
7,2023-04-14,2024-05-02,385,0.01818181818181818
7,2017-01-22,2017-06-08,138,0.050724637681159424
7,2020-06-16,2020-08-06,52,0.1346153846153846
7,2021-05-05,2021-06-23,50,0.14
7,2018-12-06,2023-12-06,1827,0.0038314176245210726
7,2017-10-23,2019-10-16,724,0.009668508287292817
7,2018-12-14,2019-06-13,182,0.038461538461538464
7,2022-04-07,2023-03-13,341,0.020527859237536656
7,2022-11-22,2024-04-08,504,0.013888888888888888
7,2017-03-29,2018-09-04,525,0.013333333333333334
7,2017-05-09,2017-09-08,123,0.056910569105691054
7,2021-01-29,2021-04-20,82,0.08536585365853659
7,2023-01-11,2023-02-24,45,0.15555555555555556
7,2024-01-05,2024-03-25,81,0.08641975308641975
7,2021-06-09,2021-07-19,41,0.17073170731707318
8,2018-09-02,2019-01-02,123,0.06504065040650407
8,2018-08-27,2022-03-15,1297,0.006168080185042405
8,2023-09-08,2023-11-03,57,0.14035087719298245
8,2022-01-24,2023-09-05,590,0.013559322033898305
8,2020-05-10,2020-05-27,18,0.4444444444444444
8,2017-07-26,2018-06-12,322,0.024844720496894408
8,2022-05-22,2024-05-18,728,0.01098901098901099
8,2018-06-29,2021-04-15,1022,0.007827788649706457
8,2021-01-05,2022-01-11,372,0.021505376344086023
8,2019-10-23,2023-06-09,1326,0.006033182503770739
8,2021-09-17,2022-09-05,354,0.022598870056497175
8,2017-04-10,2024-04-24,2572,0.003110419906687403
8,2021-05-07,2022-10-31,543,0.014732965009208104
8,2020-07-20,2021-12-08,507,0.015779092702169626
9,2020-11-09,2021-06-17,221,0.04072398190045249
9,2023-04-29,2024-01-02,249,0.03614457831325301
9,2021-10-14,2022-03-18,156,0.057692307692307696
9,2022-06-30,2023-01-24,209,0.0430622009569378
9,2017-03-02,2022-10-25,2064,0.00436046511627907
9,2017-01-02,2017-05-06,125,0.072
9,2021-12-13,2024-01-31,780,0.011538461538461539
9,2024-04-16,2024-06-10,56,0.16071428571428573
9,2016-12-06,2017-06-22,199,0.04522613065326633
10,2022-01-31,2022-04-15,75,0.13333333333333333
10,2024-04-22,2024-06-05,45,0.2222222222222222
10,2021-08-30,2022-02-22,177,0.05649717514124294
10,2017-09-23,2020-07-08,1020,0.00980392156862745
10,2017-03-12,2020-06-09,1186,0.008431703204047217
10,2019-04-19,2021-06-08,782,0.01278772378516624
10,2017-10-20,2019-01-17,455,0.02197802197802198
10,2019-08-20,2024-03-21,1676,0.0059665871121718375
10,2020-08-01,2021-07-20,354,0.02824858757062147
10,2018-09-26,2019-10-16,386,0.025906735751295335
11,2020-05-18,2020-05-27,10,1.1
11,2021-10-05,2022-10-04,365,0.030136986301369864
11,2022-11-08,2024-03-01,480,0.022916666666666665
11,2016-11-02,2017-04-22,172,0.06395348837209303
11,2019-07-27,2023-03-28,1341,0.00820283370618941
11,2024-04-08,2024-05-31,54,0.2037037037037037
11,2021-02-01,2021-12-12,315,0.03492063492063492
11,2021-06-29,2024-05-16,1053,0.010446343779677113
11,2020-01-10,2021-10-04,634,0.017350157728706624
12,2023-07-06,2023-10-04,91,0.13186813186813187
12,2020-11-04,2023-06-15,954,0.012578616352201259
12,2017-06-20,2022-09-30,1929,0.006220839813374806
12,2023-02-03,2023-11-09,280,0.04285714285714286
12,2019-04-28,2019-12-04,221,0.05429864253393665
12,2020-01-14,2021-05-19,492,0.024390243902439025
12,2017-11-13,2019-05-01,535,0.022429906542056073
13,2023-06-16,2024-02-19,249,0.05220883534136546
13,2018-12-10,2022-11-02,1424,0.009129213483146067
13,2024-03-22,2024-06-11,82,0.15853658536585366
13,2022-02-10,2023-01-04,329,0.03951367781155015
13,2018-05-13,2018-05-17,5,2.6
13,2017-07-07,2017-10-30,116,0.11206896551724138
13,2017-09-12,2018-06-22,284,0.045774647887323945
14,2018-02-18,2022-01-12,1425,0.009824561403508772
14,2019-08-14,2021-04-19,615,0.022764227642276424
14,2019-11-14,2020-08-18,279,0.05017921146953405
14,2022-02-10,2024-06-04,846,0.016548463356973995
15,2019-04-24,2022-05-30,1133,0.01323918799646955
15,2021-11-29,2022-08-22,267,0.056179775280898875
15,2020-05-26,2023-01-03,953,0.015739769150052464
15,2023-08-24,2024-02-06,167,0.08982035928143713
16,2018-11-11,2021-09-07,1032,0.015503875968992248
16,2017-07-01,2020-05-11,1046,0.015296367112810707
16,2021-04-17,2023-08-28,864,0.018518518518518517
17,2023-06-15,2024-05-22,343,0.04956268221574344
18,2019-10-08,2024-03-25,1631,0.011036174126302882
18,2019-02-11,2020-10-29,627,0.028708133971291867
18,2023-06-08,2023-07-06,29,0.6206896551724138
19,2018-05-16,2018-08-25,102,0.18627450980392157
20,2023-02-01,2023-12-24,327,0.06116207951070336
20,2018-09-12,2020-08-15,704,0.028409090909090908
21,2017-01-16,2020-10-24,1378,0.015239477503628448
22,2022-04-11,2024-05-10,761,0.02890932982917214
22,2022-11-24,2023-09-14,295,0.07457627118644068
22,2019-10-08,2024-04-30,1667,0.013197360527894421
22,2023-07-29,2024-06-10,318,0.06918238993710692
22,2020-05-30,2020-08-18,81,0.2716049382716049
22,2017-05-19,2024-02-05,2454,0.008964955175224124
23,2018-01-31,2019-09-19,597,0.038525963149078725
23,2023-08-17,2024-06-05,294,0.0782312925170068
24,2019-08-15,2021-09-02,750,0.032
24,2020-02-11,2023-08-25,1292,0.018575851393188854
24,2021-10-13,2023-11-09,758,0.0316622691292876
26,2020-06-10,2023-10-07,1215,0.02139917695473251
27,2020-06-10,2023-05-21,1076,0.02509293680297398
31,2022-05-17,2024-04-15,700,0.04428571428571428
32,2016-10-25,2021-01-04,1533,0.020874103065883887
33,2022-04-14,2024-04-13,731,0.04514363885088919
34,2022-05-17,2024-03-27,681,0.049926578560939794
34,2020-03-13,2021-11-11,609,0.05582922824302135
35,2023-08-11,2024-04-17,251,0.1394422310756972
37,2019-10-22,2024-01-14,1546,0.023932729624838292
38,2021-02-15,2024-05-29,1200,0.03166666666666667
40,2019-02-27,2024-03-22,1851,0.021609940572663425
42,2021-07-21,2024-02-21,946,0.04439746300211417
42,2022-01-10,2023-11-01,661,0.06354009077155824
44,2018-12-13,2020-11-20,709,0.06205923836389281
44,2022-06-14,2023-06-14,366,0.12021857923497267
46,2019-08-08,2022-09-06,1126,0.04085257548845471
47,2016-10-06,2017-06-23,261,0.18007662835249041
48,2019-05-05,2020-11-01,547,0.08775137111517367
52,2019-07-29,2024-06-10,1779,0.02922990444069702
53,2017-10-23,2023-04-06,1992,0.026606425702811246
55,2022-02-18,2023-09-20,580,0.09482758620689655
56,2018-01-31,2019-08-23,570,0.09824561403508772
57,2019-08-09,2024-01-03,1609,0.035425730267246734
58,2016-12-01,2017-01-23,54,1.0740740740740742
61,2019-05-16,2021-02-04,631,0.09667194928684628
62,2019-07-25,2023-12-11,1601,0.03872579637726421
70,2021-08-11,2021-11-18,100,0.7
77,2022-02-25,2024-04-05,771,0.09987029831387809
77,2021-03-19,2024-06-11,1181,0.06519898391193904
79,2019-07-25,2022-03-07,957,0.08254963427377221
84,2019-02-26,2023-03-02,1466,0.0572987721691678
87,2018-08-31,2023-03-03,1646,0.05285540704738761
90,2021-07-02,2024-04-11,1015,0.08866995073891626
93,2016-10-06,2022-08-31,2156,0.04313543599257885
93,2023-08-09,2024-06-11,308,0.30194805194805197
96,2022-11-22,2023-04-28,158,0.6075949367088608
105,2022-08-02,2023-08-07,371,0.2830188679245283
111,2022-07-18,2023-11-16,487,0.22792607802874743
122,2019-05-16,2024-06-11,1854,0.06580366774541532
146,2016-10-05,2017-02-13,132,1.106060606060606
149,2022-06-29,2024-06-11,714,0.20868347338935575
150,2019-09-19,2022-07-20,1036,0.14478764478764478
152,2022-09-19,2024-04-16,576,0.2638888888888889
157,2017-01-25,2017-07-15,172,0.9127906976744186
162,2016-10-05,2017-08-08,308,0.525974025974026
168,2022-06-23,2024-02-29,617,0.27228525121555913
182,2022-07-27,2024-06-06,681,0.26725403817914833
185,2021-11-19,2023-04-10,508,0.3641732283464567
232,2021-09-28,2024-06-11,988,0.23481781376518218
277,2022-03-08,2024-05-21,806,0.3436724565756824
277,2019-05-17,2024-05-21,1832,0.15120087336244542
300,2018-09-24,2024-06-12,2089,0.14360938247965535
330,2020-03-09,2024-04-30,1514,0.21796565389696168
397,2016-11-28,2018-03-17,475,0.8357894736842105
497,2019-05-01,2024-05-22,1849,0.2687939426717144
652,2018-05-25,2024-06-06,2205,0.29569160997732424
701,2021-01-17,2024-06-07,1238,0.5662358642972536
763,2023-04-20,2024-06-12,420,1.8166666666666667
838,2021-03-28,2024-06-11,1172,0.7150170648464164
1239,2019-02-12,2021-04-23,802,1.5448877805486285
2397,2016-12-29,2024-05-30,2710,0.8845018450184502
2873,2018-12-14,2024-06-12,2008,1.4307768924302788
